recipe_version_id,recipe_id,recipe_title,used_occurrences,egg_equivalent_units,dairy_occurrence,dairy_codes,primary_protein,primary_protein_g,primary_protein_share,legume_quantity_g,legume_protein_g,legume_share_of_recognized_protein,plant_protein_main,primary_carb,pasta_rice_primary,ingredient_codes
base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:f712e5d2a6856be0,base:recipe:colazione-leggera-con-latte-e-fette-classiche,Colazione leggera con latte e fette classiche,2,0.0,no,[],milk_yogurt,6.6,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_bianche"", ""latte_ps"", ""marmellata"", ""pompelmo""]"
base:recipe-version:coniglio-con-patate-e-carciofi:8cbb68c4fa4b5823,base:recipe:coniglio-con-patate-e-carciofi,Coniglio con patate e carciofi,0,0.0,no,[],red_meat,27.3,1.0,0.0,0.0,0.0,no,potato,no,"[""carciofo"", ""coniglio"", ""olio"", ""pane_bianco"", ""patata""]"
base:recipe-version:coniglio-con-patate-e-pomodori:1a88a8e3425ae336,base:recipe:coniglio-con-patate-e-pomodori,Coniglio con patate e pomodori,1,0.0,no,[],red_meat,27.3,1.0,0.0,0.0,0.0,no,potato,no,"[""coniglio"", ""olio"", ""patata"", ""pomodoro""]"
base:recipe-version:coniglio-con-patate-e-spinaci:b4d852f99e5bbb06,base:recipe:coniglio-con-patate-e-spinaci,Coniglio con patate e spinaci,1,0.0,no,[],red_meat,27.3,1.0,0.0,0.0,0.0,no,potato,no,"[""coniglio"", ""olio"", ""patata"", ""spinaci""]"
base:recipe-version:coniglio-con-riso-basmati-e-bietole:ec8c162e6190703b,base:recipe:coniglio-con-riso-basmati-e-bietole,Coniglio con riso basmati e bietole,2,0.0,no,[],red_meat,27.3,1.0,0.0,0.0,0.0,no,rice,yes,"[""bietola"", ""coniglio"", ""olio"", ""riso_basmati""]"
base:recipe-version:coniglio-con-riso-basmati-e-fagiolini:81bbf1d5eec9bc15,base:recipe:coniglio-con-riso-basmati-e-fagiolini,Coniglio con riso basmati e fagiolini,0,0.0,no,[],red_meat,27.3,1.0,0.0,0.0,0.0,no,rice,yes,"[""coniglio"", ""fagiolini"", ""olio"", ""riso_basmati""]"
base:recipe-version:coniglio-con-riso-basmati-e-finocchi:1a87ad025ec873c5,base:recipe:coniglio-con-riso-basmati-e-finocchi,Coniglio con riso basmati e finocchi,0,1.6,no,[],red_meat,27.3,0.7579,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""coniglio"", ""finocchio"", ""olio"", ""pane_bianco"", ""riso_basmati""]"
base:recipe-version:coniglio-con-riso-basmati-e-finocchi:de5a0b4b500d43f8,base:recipe:coniglio-con-riso-basmati-e-finocchi,Coniglio con riso basmati e finocchi,2,0.0,no,[],red_meat,27.3,1.0,0.0,0.0,0.0,no,rice,yes,"[""coniglio"", ""finocchio"", ""olio"", ""riso_basmati""]"
base:recipe-version:coniglio-con-riso-basmati-e-finocchi:f0e99e714647d716,base:recipe:coniglio-con-riso-basmati-e-finocchi,Coniglio con riso basmati e finocchi,3,0.0,no,[],red_meat,27.3,1.0,0.0,0.0,0.0,no,rice,yes,"[""coniglio"", ""finocchio"", ""olio"", ""riso_basmati""]"
base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-bietole:3a2ec05d0d9af8aa,base:recipe:couscous-marocchino-delicato-con-tacchino-e-bietole,Couscous marocchino delicato con tacchino e bietole,3,0.0,no,[],poultry,26.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""bietola"", ""cavolfiore"", ""couscous"", ""olio"", ""pane_bianco"", ""tacchino""]"
base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-fagiolini:b9e6f822041b2859,base:recipe:couscous-marocchino-delicato-con-tacchino-e-fagiolini,Couscous marocchino delicato con tacchino e fagiolini,1,0.0,no,[],poultry,26.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""carota"", ""couscous"", ""fagiolini"", ""olio"", ""tacchino""]"
base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:6d8188dddd57a997,base:recipe:couscous-marocchino-delicato-con-tacchino-e-finocchi,Couscous marocchino delicato con tacchino e finocchi,5,0.0,no,[],poultry,26.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cavolfiore"", ""couscous"", ""finocchio"", ""olio"", ""tacchino""]"
base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:85ef7b0c5484e314,base:recipe:couscous-marocchino-delicato-con-tacchino-e-finocchi,Couscous marocchino delicato con tacchino e finocchi,0,1.6,no,[],poultry,26.4,0.7517,0.0,0.0,0.0,no,other_grains,no,"[""albume"", ""cavolfiore"", ""couscous"", ""finocchio"", ""olio"", ""pane_bianco"", ""tacchino""]"
base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:cbfe17996f981092,base:recipe:couscous-marocchino-delicato-con-tacchino-e-finocchi,Couscous marocchino delicato con tacchino e finocchi,1,0.0,no,[],poultry,26.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cavolfiore"", ""couscous_integrale"", ""finocchio"", ""olio"", ""tacchino""]"
base:recipe-version:crackers-classici-con-hummus-delicato:133b905f93d6d0c1,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,0,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""banana"", ""crackers"", ""hummus""]"
base:recipe-version:crackers-classici-con-hummus-delicato:27b122baaf5f3d79,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,3,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""crackers"", ""hummus"", ""melagrana""]"
base:recipe-version:crackers-classici-con-hummus-delicato:336656d51106c925,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,7,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""crackers"", ""hummus"", ""pera""]"
base:recipe-version:crackers-classici-con-hummus-delicato:62d7d1325ddb969b,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,0,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""crackers"", ""hummus"", ""kiwi""]"
base:recipe-version:crackers-classici-con-hummus-delicato:6ff9c9079046b69c,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,0,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""crackers"", ""hummus"", ""mandarino""]"
base:recipe-version:crackers-classici-con-hummus-delicato:7d93544d29ef114f,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,1,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""crackers"", ""hummus"", ""mela""]"
base:recipe-version:crackers-classici-con-hummus-delicato:9973a6bb5cb9312b,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,1,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""crackers"", ""fico"", ""hummus""]"
base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,7,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""arancia"", ""crackers"", ""hummus""]"
base:recipe-version:crackers-classici-con-hummus-delicato:fd196d9e4a5800f4,base:recipe:crackers-classici-con-hummus-delicato,Crackers classici con hummus delicato,1,0.0,no,[],,1.975,1.0,25.0,1.975,1.0,no,crackers_rusks_cakes,no,"[""cachi"", ""crackers"", ""hummus""]"
base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe:crackers-e-primosale,Crackers e primosale,2,0.0,yes,"[""primosale""]",cheese,6.3,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""crackers"", ""primosale""]"
base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe:crackers-e-ricotta,Crackers e ricotta,5,0.0,yes,"[""ricotta""]",,3.96,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""crackers"", ""ricotta""]"
base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:16463afa0025f2ef,base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi,"Croque monsieur leggero con cotto, mozzarella e carciofi",0,0.0,yes,"[""mozzarella""]",cold_cuts,12.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""carciofo"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:41c950342124a6d3,base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi,"Croque monsieur leggero con cotto, mozzarella e carciofi",0,0.0,yes,"[""mozzarella""]",cold_cuts,12.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""carciofo"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:9e903e082139d116,base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi,"Croque monsieur leggero con cotto, mozzarella e carciofi",0,1.6,yes,"[""mozzarella""]",,12.0,0.3807,0.0,0.0,0.0,no,bread,no,"[""albume"", ""carciofo"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi:9ee8c4898a936dd8,base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi,"Croque monsieur leggero con cotto, mozzarella e funghi",0,0.0,yes,"[""mozzarella""]",cold_cuts,12.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""funghi"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi:c88c51692837e5bb,base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi,"Croque monsieur leggero con cotto, mozzarella e funghi",0,0.0,yes,"[""mozzarella""]",cold_cuts,12.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""funghi"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane:3d7b823f7090000a,base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane,"Croque monsieur leggero con cotto, mozzarella e melanzane",0,0.0,yes,"[""mozzarella""]",cold_cuts,12.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""melanzana"", ""mozzarella"", ""pane_integrale"", ""prosciutto_cotto""]"
base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane:a514d8f6de6fb815,base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane,"Croque monsieur leggero con cotto, mozzarella e melanzane",0,0.0,yes,"[""mozzarella""]",cold_cuts,12.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""melanzana"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:20bf020503f4e943,base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,Curry bianco molto delicato di pollo e zucca,2,0.0,no,[],poultry,26.45,1.0,0.0,0.0,0.0,no,rice,yes,"[""latte_cocco_light"", ""olio"", ""pollo"", ""riso_basmati"", ""zucca""]"
base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:393bc1b280608ee6,base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,Curry bianco molto delicato di pollo e zucca,0,1.6,no,[],poultry,26.45,0.7521,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""latte_cocco_light"", ""olio"", ""pane_bianco"", ""pollo"", ""riso_integrale"", ""zucca""]"
base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:8fa930e9e54b7ea8,base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,Curry bianco molto delicato di pollo e zucca,0,0.0,no,[],poultry,26.45,1.0,0.0,0.0,0.0,no,rice,yes,"[""latte_cocco_light"", ""olio"", ""pollo"", ""riso_basmati"", ""zucca""]"
base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:be2bab570860f955,base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,Curry bianco molto delicato di pollo e zucca,1,0.0,no,[],poultry,26.45,1.0,0.0,0.0,0.0,no,rice,yes,"[""latte_cocco_light"", ""olio"", ""pollo"", ""riso_integrale"", ""zucca""]"
base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,base:recipe:feta-cetriolo-e-crackers,"Feta, cetriolo e crackers",0,0.0,yes,"[""feta""]",cheese,4.2,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""cetriolo"", ""crackers"", ""feta""]"
base:recipe-version:fette-biscottate-con-robiola-e-miele:75f139bf87c19722,base:recipe:fette-biscottate-con-robiola-e-miele,Fette biscottate con robiola e miele,0,0.0,yes,"[""robiola""]",milk_yogurt,4.95,0.6111,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_bianche"", ""latte_ps"", ""miele"", ""pera"", ""robiola""]"
base:recipe-version:fette-biscottate-con-robiola-e-miele:88f39a230fcdda9a,base:recipe:fette-biscottate-con-robiola-e-miele,Fette biscottate con robiola e miele,0,0.0,yes,"[""robiola""]",milk_yogurt,4.95,0.6111,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_integrali"", ""latte_ps"", ""mela"", ""miele"", ""robiola""]"
base:recipe-version:fette-biscottate-con-robiola-e-miele:8f247890d0e8d841,base:recipe:fette-biscottate-con-robiola-e-miele,Fette biscottate con robiola e miele,1,0.0,yes,"[""robiola""]",milk_yogurt,4.95,0.6111,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_bianche"", ""latte_ps"", ""mandarino"", ""miele"", ""robiola""]"
base:recipe-version:fette-biscottate-con-robiola-e-miele:a333b090d4f540a0,base:recipe:fette-biscottate-con-robiola-e-miele,Fette biscottate con robiola e miele,2,0.0,yes,"[""robiola""]",milk_yogurt,4.95,0.6111,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_bianche"", ""latte_ps"", ""mela"", ""miele"", ""robiola""]"
base:recipe-version:fette-biscottate-con-robiola-e-miele:c2dfe4341a238749,base:recipe:fette-biscottate-con-robiola-e-miele,Fette biscottate con robiola e miele,1,0.0,yes,"[""robiola""]",milk_yogurt,4.95,0.6111,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_bianche"", ""latte_ps"", ""miele"", ""pera"", ""robiola""]"
base:recipe-version:fette-biscottate-con-robiola-e-miele:d6ff47abc7cc8b71,base:recipe:fette-biscottate-con-robiola-e-miele,Fette biscottate con robiola e miele,0,0.0,yes,"[""robiola""]",milk_yogurt,4.95,0.6111,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_bianche"", ""latte_ps"", ""mandarino"", ""miele"", ""robiola""]"
base:recipe-version:fette-biscottate-con-robiola-e-miele:e5620444833a4f0c,base:recipe:fette-biscottate-con-robiola-e-miele,Fette biscottate con robiola e miele,0,0.0,yes,"[""robiola""]",milk_yogurt,4.95,0.6111,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""fette_bianche"", ""latte_ps"", ""miele"", ""pera"", ""robiola""]"
base:recipe-version:filetto-di-maiale-con-pane-bianco-e-broccoli:085065b02b42a0c9,base:recipe:filetto-di-maiale-con-pane-bianco-e-broccoli,Filetto di maiale con pane bianco e broccoli,0,0.0,no,[],red_meat,28.6,1.0,0.0,0.0,0.0,no,bread,no,"[""broccoli"", ""maiale_filetto"", ""olio"", ""pane_bianco""]"
base:recipe-version:filetto-di-maiale-con-patate-e-spinaci:0eea0c723bd3399c,base:recipe:filetto-di-maiale-con-patate-e-spinaci,Filetto di maiale con patate e spinaci,4,0.0,no,[],red_meat,28.6,1.0,0.0,0.0,0.0,no,potato,no,"[""maiale_filetto"", ""olio"", ""patata"", ""spinaci""]"
base:recipe-version:filetto-di-maiale-con-polenta-e-carote:3f572d4b16625494,base:recipe:filetto-di-maiale-con-polenta-e-carote,Filetto di maiale con polenta e carote,1,1.6,no,[],red_meat,28.6,0.7663,0.0,0.0,0.0,no,bread,no,"[""albume"", ""carota"", ""maiale_filetto"", ""olio"", ""pane_bianco"", ""polenta""]"
base:recipe-version:filetto-di-maiale-con-polenta-e-carote:49866ab66aa3e8ee,base:recipe:filetto-di-maiale-con-polenta-e-carote,Filetto di maiale con polenta e carote,4,0.0,no,[],red_meat,28.6,1.0,0.0,0.0,0.0,no,other_grains,no,"[""carota"", ""maiale_filetto"", ""olio"", ""polenta""]"
base:recipe-version:filetto-di-maiale-con-polenta-e-sedano-rapa:b34379c49eaacc97,base:recipe:filetto-di-maiale-con-polenta-e-sedano-rapa,Filetto di maiale con polenta e sedano rapa,2,0.0,no,[],red_meat,28.6,1.0,0.0,0.0,0.0,no,other_grains,no,"[""maiale_filetto"", ""olio"", ""polenta"", ""sedano_rapa""]"
base:recipe-version:filetto-di-maiale-con-polenta-e-zucca:173114f52e739b82,base:recipe:filetto-di-maiale-con-polenta-e-zucca,Filetto di maiale con polenta e zucca,3,0.0,no,[],red_meat,28.6,1.0,0.0,0.0,0.0,no,other_grains,no,"[""maiale_filetto"", ""olio"", ""polenta"", ""zucca""]"
base:recipe-version:filetto-di-maiale-con-polenta-e-zucchine:708b97fb0ebfd06a,base:recipe:filetto-di-maiale-con-polenta-e-zucchine,Filetto di maiale con polenta e zucchine,0,1.6,no,[],red_meat,28.6,0.7663,0.0,0.0,0.0,no,bread,no,"[""albume"", ""maiale_filetto"", ""olio"", ""pane_bianco"", ""polenta"", ""zucchina""]"
base:recipe-version:filetto-di-maiale-con-polenta-e-zucchine:c5bf398c2a3ca85b,base:recipe:filetto-di-maiale-con-polenta-e-zucchine,Filetto di maiale con polenta e zucchine,1,0.0,no,[],red_meat,28.6,1.0,0.0,0.0,0.0,no,other_grains,no,"[""maiale_filetto"", ""olio"", ""polenta"", ""zucchina""]"
base:recipe-version:fiocchi-di-latte-e-frutta:0895154d73403015,base:recipe:fiocchi-di-latte-e-frutta,Fiocchi di latte e frutta,0,0.0,yes,"[""fiocchi_latte""]",cheese,8.88,1.0,0.0,0.0,0.0,no,,no,"[""fiocchi_latte"", ""melagrana""]"
base:recipe-version:fiocchi-di-latte-e-frutta:4b2027417f853da3,base:recipe:fiocchi-di-latte-e-frutta,Fiocchi di latte e frutta,0,0.0,yes,"[""fiocchi_latte""]",cheese,8.88,1.0,0.0,0.0,0.0,no,,no,"[""fiocchi_latte"", ""mandarino""]"
base:recipe-version:fiocchi-di-latte-e-frutta:706857739cb5f5e7,base:recipe:fiocchi-di-latte-e-frutta,Fiocchi di latte e frutta,0,0.0,yes,"[""fiocchi_latte""]",cheese,8.88,1.0,0.0,0.0,0.0,no,,no,"[""banana"", ""fiocchi_latte""]"
base:recipe-version:fiocchi-di-latte-e-frutta:835c9d8822c9080c,base:recipe:fiocchi-di-latte-e-frutta,Fiocchi di latte e frutta,0,0.0,yes,"[""fiocchi_latte""]",cheese,8.88,1.0,0.0,0.0,0.0,no,,no,"[""fiocchi_latte"", ""mela""]"
base:recipe-version:fiocchi-di-latte-e-frutta:9e931cb1de4dc46b,base:recipe:fiocchi-di-latte-e-frutta,Fiocchi di latte e frutta,0,0.0,yes,"[""fiocchi_latte""]",cheese,8.88,1.0,0.0,0.0,0.0,no,,no,"[""fiocchi_latte"", ""pera""]"
base:recipe-version:fiocchi-di-latte-e-frutta:a04db2a4f28dd5ca,base:recipe:fiocchi-di-latte-e-frutta,Fiocchi di latte e frutta,0,0.0,yes,"[""fiocchi_latte""]",cheese,8.88,1.0,0.0,0.0,0.0,no,,no,"[""fico"", ""fiocchi_latte""]"
base:recipe-version:french-toast-delicato-con-frutta:7a41c615f143ffb0,base:recipe:french-toast-delicato-con-frutta,French toast delicato con frutta,1,1.0,no,[],eggs,6.3,0.7047,0.0,0.0,0.0,no,bread,no,"[""latte_ps"", ""melagrana"", ""miele"", ""pane_bianco"", ""uovo""]"
base:recipe-version:french-toast-delicato-con-frutta:933b4db38fc2b812,base:recipe:french-toast-delicato-con-frutta,French toast delicato con frutta,0,1.0,no,[],eggs,6.3,0.7047,0.0,0.0,0.0,no,bread,no,"[""latte_ps"", ""miele"", ""pane_bianco"", ""pera"", ""uovo""]"
base:recipe-version:french-toast-delicato-con-frutta:9b1a650c7d194ae3,base:recipe:french-toast-delicato-con-frutta,French toast delicato con frutta,1,1.0,no,[],eggs,6.3,0.7047,0.0,0.0,0.0,no,bread,no,"[""latte_ps"", ""mandarino"", ""miele"", ""pane_bianco"", ""uovo""]"
base:recipe-version:french-toast-delicato-con-frutta:dd90456291668ba2,base:recipe:french-toast-delicato-con-frutta,French toast delicato con frutta,0,1.0,no,[],eggs,6.3,0.7047,0.0,0.0,0.0,no,bread,no,"[""fico"", ""latte_ps"", ""miele"", ""pane_bianco"", ""uovo""]"
base:recipe-version:french-toast-delicato-con-frutta:ebc8ff9f4934fbbe,base:recipe:french-toast-delicato-con-frutta,French toast delicato con frutta,0,1.0,no,[],eggs,6.3,0.7047,0.0,0.0,0.0,no,bread,no,"[""latte_ps"", ""mela"", ""miele"", ""pane_bianco"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-bietole:4ceadffcb97291ae,base:recipe:frittata-morbida-con-patate-e-bietole,Frittata morbida con patate e bietole,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""bietola"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-bietole:939437f9f12695ed,base:recipe:frittata-morbida-con-patate-e-bietole,Frittata morbida con patate e bietole,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""bietola"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-bietole:cc644aa964095fb2,base:recipe:frittata-morbida-con-patate-e-bietole,Frittata morbida con patate e bietole,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""bietola"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-bietole:f7872634ef9f935d,base:recipe:frittata-morbida-con-patate-e-bietole,Frittata morbida con patate e bietole,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,bread,no,"[""albume"", ""bietola"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-broccoli:8701b0b7862afb5e,base:recipe:frittata-morbida-con-patate-e-broccoli,Frittata morbida con patate e broccoli,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""broccoli"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-broccoli:cffce576cbf6629f,base:recipe:frittata-morbida-con-patate-e-broccoli,Frittata morbida con patate e broccoli,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""broccoli"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-carciofi:0c24449fdeeca124,base:recipe:frittata-morbida-con-patate-e-carciofi,Frittata morbida con patate e carciofi,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""carciofo"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-carciofi:a92cb4af6dd5809a,base:recipe:frittata-morbida-con-patate-e-carciofi,Frittata morbida con patate e carciofi,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""carciofo"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-carote:1466ea910c3b14da,base:recipe:frittata-morbida-con-patate-e-carote,Frittata morbida con patate e carote,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""carota"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:frittata-morbida-con-patate-e-carote:1c9276aa6149a375,base:recipe:frittata-morbida-con-patate-e-carote,Frittata morbida con patate e carote,0,3.6,no,[],eggs,21.32,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""carota"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
